PersonID,FinancialID,Income,Credit_Score,Loan_Amount,Loan_Purpose,Employment_Status,Years_at_Current_Job,Payment_History,Debt-to-Income_Ratio_(%),Assets_Value,Previous_Defaults,Risk_Rating,,,,
12715,12715,65610,629,23153,Personal,Self-employed,16,Poor,38,153014,2,Low,,,,
12716,12716,69933,792,27339,Business,Self-employed,19,Good,26,159741,3,Low,,,,
12717,12717,46801,667,16342,Auto,Unemployed,2,Poor,37,169565,1,Medium,,,,
12718,12718,43265,602,26989,Home,Self-employed,3,Good,56,249207,2,High,,,,
12719,12719,61495,662,30387,Auto,Employed,9,Good,49,159741,0,Low,,,,
12720,12720,98160,769,9031,Personal,Unemployed,1,Good,40,97677,2,Medium,,,,
12721,12721,69057,603,45839,Personal,Employed,5,Excellent,16,268410,0,Low,,,,
12722,12722,80796,621,20271,Auto,Self-employed,18,Poor,12,208708,4,Medium,,,,
12723,12723,57499,683,27450,Business,Unemployed,18,Excellent,60,194764,4,Low,,,,
12724,12724,68115,773,28700,Personal,Self-employed,13,Excellent,23,243238,0,Low,,,,
12725,12725,65167,653,27450,Business,Employed,6,Poor,16,122565,1,Low,,,,
12726,12726,39112,738,45780,Personal,Self-employed,12,Good,39,280411,0,Medium,,,,
12727,12727,100516,779,9901,Personal,Employed,10,Excellent,31,245594,3,Low,,,,
12728,12728,114296,798,40497,Home,Self-employed,10,Good,46,278504,4,High,,,,
12729,12729,69933,655,16885,Personal,Employed,15,Poor,42,167978,2,Low,,,,
12730,12730,76782,699,28067,Personal,Employed,2,Poor,23,77948,1,Medium,,,,
12731,12731,54370,718,36999,Auto,Self-employed,4,Poor,46,257822,4,Low,,,,
12732,12732,87762,685,18465,Home,Self-employed,4,Good,22,103676,2,High,,,,
12733,12733,69933,741,12250,Home,Employed,13,Excellent,25,75824,0,Medium,,,,
12734,12734,20094,606,9711,Home,Self-employed,7,Excellent,47,80943,2,Low,,,,
12735,12735,69933,666,9858,Auto,Unemployed,14,Excellent,32,174091,4,Low,,,,
12736,12736,51695,699,13982,Personal,Employed,6,Good,60,25808,0,Low,,,,
12737,12737,103040,769,30130,Personal,Self-employed,17,Excellent,50,287703,2,Low,,,,
12738,12738,45992,735,16166,Business,Unemployed,13,Excellent,25,205829,2,Low,,,,
12739,12739,86199,636,38686,Personal,Employed,11,Fair,55,159741,0,Medium,,,,
12740,12740,104131,742,22054,Business,Unemployed,13,Poor,59,181440,4,Medium,,,,
12741,12741,118120,653,6998,Personal,Employed,17,Excellent,14,185128,2,Low,,,,
12742,12742,69933,777,6628,Home,Self-employed,2,Poor,31,34205,2,Medium,,,,
12743,12743,69933,735,14905,Personal,Employed,17,Excellent,56,288712,3,Low,,,,
12744,12744,56817,699,41993,Auto,Self-employed,2,Excellent,33,209075,2,Medium,,,,
12745,12745,91885,695,16864,Personal,Self-employed,17,Excellent,34,119299,2,Low,,,,
12746,12746,32342,768,8943,Business,Self-employed,9,Good,15,195320,1,Low,,,,
12747,12747,81472,620,27450,Home,Employed,16,Fair,32,121868,2,Medium,,,,
12748,12748,107185,715,27450,Auto,Self-employed,5,Poor,26,28221,2,Low,,,,
12749,12749,69933,623,27450,Auto,Self-employed,2,Excellent,45,151198,0,Low,,,,
12750,12750,69933,784,27450,Home,Unemployed,4,Poor,24,248927,2,Low,,,,
12751,12751,69933,696,27450,Personal,Employed,6,Good,12,196555,0,Medium,,,,
12752,12752,62369,699,10341,Personal,Unemployed,7,Good,24,251651,4,Low,,,,
12753,12753,92042,616,26936,Home,Unemployed,12,Good,30,142088,2,Low,,,,
12754,12754,93836,755,10060,Personal,Self-employed,11,Excellent,43,36019,4,High,,,,
12755,12755,69933,654,41095,Home,Unemployed,18,Good,40,291969,4,High,,,,
12756,12756,47190,684,29054,Personal,Employed,13,Excellent,23,245954,4,Low,,,,
12757,12757,93996,718,27450,Home,Unemployed,13,Poor,37,22676,2,Medium,,,,
12758,12758,36855,699,17095,Business,Self-employed,9,Poor,47,192164,3,Low,,,,
12759,12759,29511,649,31609,Business,Self-employed,1,Poor,52,159741,4,Low,,,,
12760,12760,23728,695,27450,Home,Unemployed,4,Fair,27,228244,2,Low,,,,
12761,12761,86973,699,12078,Auto,Unemployed,18,Fair,27,208015,2,Medium,,,,
12762,12762,69933,798,23462,Business,Unemployed,18,Fair,31,177168,0,Low,,,,
12763,12763,30473,729,22754,Business,Self-employed,18,Excellent,19,250319,4,Low,,,,
12764,12764,96289,616,17663,Auto,Employed,3,Good,54,261185,2,Low,,,,
12765,12765,30728,675,38187,Auto,Employed,17,Excellent,42,225985,2,Low,,,,
12766,12766,64941,699,19542,Business,Employed,6,Fair,36,159741,3,Low,,,,
12767,12767,93633,699,26961,Business,Unemployed,4,Good,28,159741,1,Low,,,,
12768,12768,115211,738,31807,Auto,Self-employed,11,Good,34,168760,2,Medium,,,,
12769,12769,112313,648,41166,Personal,Unemployed,19,Good,23,79029,4,Low,,,,
12770,12770,34244,612,33039,Home,Self-employed,7,Good,43,213840,4,Medium,,,,
12771,12771,83172,720,22379,Home,Employed,13,Excellent,35,292505,2,Low,,,,
12772,12772,20037,668,32347,Home,Self-employed,19,Excellent,31,53012,0,Low,,,,
12773,12773,105061,630,27837,Personal,Unemployed,6,Poor,38,49571,4,High,,,,
12774,12774,41058,720,31025,Home,Employed,13,Poor,12,157532,1,Medium,,,,
12775,12775,93740,728,46519,Auto,Self-employed,18,Good,47,150004,4,Low,,,,
12776,12776,64069,787,27450,Business,Unemployed,9,Poor,25,159741,0,Low,,,,
12777,12777,69933,699,39802,Personal,Self-employed,8,Poor,36,159741,3,Medium,,,,
12778,12778,107402,699,13493,Home,Employed,0,Good,52,220190,3,Low,,,,
12779,12779,31537,742,27450,Home,Employed,19,Fair,46,113750,2,High,,,,
12780,12780,42369,681,21417,Auto,Unemployed,0,Poor,36,27778,2,Low,,,,
12781,12781,42068,755,11069,Auto,Employed,0,Fair,57,128164,1,Medium,,,,
12782,12782,78215,790,9158,Personal,Employed,14,Excellent,39,261065,0,Medium,,,,
12783,12783,113298,659,44430,Personal,Self-employed,16,Poor,40,225359,1,High,,,,
12784,12784,69933,604,39260,Home,Employed,8,Excellent,45,89089,0,High,,,,
12785,12785,23055,799,38994,Business,Employed,8,Fair,39,241316,4,High,,,,
12786,12786,110177,667,10555,Auto,Unemployed,18,Poor,33,265971,1,High,,,,
12787,12787,110995,699,42746,Auto,Unemployed,17,Good,41,255648,2,Low,,,,
12788,12788,35210,787,23161,Auto,Self-employed,14,Fair,57,127249,1,Low,,,,
12789,12789,98753,778,25581,Business,Self-employed,2,Fair,30,111559,3,High,,,,
12790,12790,64153,746,40629,Personal,Unemployed,7,Poor,26,84528,3,Low,,,,
12791,12791,30101,699,26233,Business,Self-employed,10,Excellent,43,57477,2,Low,,,,
12792,12792,69933,699,9067,Auto,Self-employed,17,Good,22,86322,2,Low,,,,
12793,12793,81794,780,39984,Home,Self-employed,12,Poor,39,204113,1,Low,,,,
12794,12794,68296,699,36736,Personal,Unemployed,5,Poor,14,231736,4,High,,,,
12795,12795,28577,686,33918,Personal,Employed,2,Fair,36,212851,1,Medium,,,,
12796,12796,69933,636,27450,Business,Self-employed,2,Fair,17,279342,2,Medium,,,,
12797,12797,69884,789,16544,Business,Employed,6,Excellent,49,63818,1,High,,,,
12798,12798,67419,728,25487,Personal,Employed,9,Fair,38,159741,1,Low,,,,
12799,12799,117486,784,27450,Personal,Employed,9,Excellent,29,164758,3,Medium,,,,
12800,12800,115533,757,27371,Personal,Self-employed,19,Fair,27,31125,3,Low,,,,
12801,12801,69933,726,34020,Personal,Self-employed,18,Excellent,33,136488,0,Low,,,,
12802,12802,22203,724,47646,Business,Self-employed,8,Good,28,227162,0,Low,,,,
12803,12803,60739,622,34692,Home,Employed,0,Poor,31,104752,2,Medium,,,,
12804,12804,69933,756,28836,Home,Employed,3,Good,53,159741,4,Low,,,,
12805,12805,23449,727,40911,Auto,Unemployed,3,Fair,22,159741,3,Low,,,,
12806,12806,69933,699,36081,Auto,Employed,18,Fair,25,215567,3,Medium,,,,
12807,12807,69274,785,19786,Personal,Unemployed,3,Excellent,48,227973,0,Medium,,,,
12808,12808,60880,603,45723,Personal,Self-employed,18,Good,59,156599,2,Low,,,,
12809,12809,37875,770,17696,Personal,Unemployed,9,Poor,31,242770,4,Low,,,,
12810,12810,72900,620,34008,Auto,Self-employed,10,Excellent,13,232879,2,Medium,,,,
12811,12811,86988,623,31314,Auto,Employed,0,Excellent,18,162236,3,Medium,,,,
12812,12812,69933,734,27450,Auto,Unemployed,18,Excellent,44,129856,4,Low,,,,
12813,12813,92153,735,27450,Home,Unemployed,11,Excellent,18,76176,2,Low,,,,
12814,12814,23543,630,17497,Personal,Unemployed,9,Excellent,17,118028,2,Medium,,,,
12815,12815,79341,609,7509,Home,Employed,1,Fair,13,159741,3,High,,,,
12816,12816,48357,607,24708,Business,Unemployed,16,Excellent,25,61144,4,Low,,,,
12817,12817,105834,699,35326,Business,Employed,14,Excellent,13,175192,0,Low,,,,
12818,12818,94684,623,33879,Home,Employed,0,Poor,32,126499,0,Low,,,,
12819,12819,85792,620,47866,Business,Self-employed,0,Poor,50,121986,4,Low,,,,
12820,12820,96326,662,40996,Business,Employed,16,Poor,54,142943,2,Medium,,,,
12821,12821,55255,621,9360,Personal,Unemployed,19,Fair,32,191214,0,Low,,,,
12822,12822,72474,730,39703,Auto,Self-employed,19,Poor,29,141483,2,Low,,,,
12823,12823,112796,699,37634,Personal,Self-employed,9,Poor,40,140597,1,Medium,,,,
12824,12824,94979,780,36210,Home,Employed,16,Excellent,25,86132,0,Medium,,,,
12825,12825,37882,756,20860,Home,Employed,17,Poor,30,217207,0,Medium,,,,
12826,12826,33550,674,8505,Home,Self-employed,19,Good,11,48755,2,Medium,,,,
12827,12827,69933,615,27450,Auto,Employed,3,Poor,43,192986,1,Low,,,,
12828,12828,69933,699,47886,Auto,Employed,17,Fair,31,295096,0,Low,,,,
12829,12829,68352,727,21788,Home,Self-employed,16,Fair,30,159741,0,High,,,,
12830,12830,94693,686,17217,Auto,Self-employed,10,Fair,44,180916,2,Medium,,,,
12831,12831,69933,714,31033,Home,Employed,19,Poor,38,159741,3,Medium,,,,
12832,12832,74288,699,27005,Home,Self-employed,4,Excellent,24,142859,0,Low,,,,
12833,12833,79720,786,31680,Home,Employed,13,Fair,54,227798,3,Low,,,,
12834,12834,69933,740,46770,Home,Self-employed,14,Fair,45,261249,3,Low,,,,
12835,12835,21942,762,30550,Personal,Unemployed,3,Poor,53,180992,4,Low,,,,
12836,12836,47946,699,7693,Business,Employed,7,Good,53,159741,2,Low,,,,
12837,12837,52624,691,14339,Auto,Self-employed,14,Fair,30,266784,1,Medium,,,,
12838,12838,87806,622,13438,Business,Unemployed,15,Poor,14,250655,3,Medium,,,,
12839,12839,113513,642,22797,Personal,Employed,6,Good,18,285316,3,Low,,,,
12840,12840,32416,696,7446,Personal,Employed,5,Fair,54,159741,4,Medium,,,,
12841,12841,36238,755,21012,Business,Employed,6,Good,42,159741,0,Low,,,,
12842,12842,80690,782,27450,Auto,Unemployed,18,Poor,47,28872,1,Medium,,,,
12843,12843,69933,717,8706,Auto,Employed,19,Fair,31,236277,3,Low,,,,
12844,12844,23323,694,9995,Personal,Employed,12,Fair,11,208104,4,Low,,,,
12845,12845,87952,646,13427,Business,Employed,19,Excellent,44,159741,3,Low,,,,
12846,12846,67879,703,27450,Auto,Self-employed,6,Good,38,26320,2,Medium,,,,
12847,12847,69933,734,47580,Business,Self-employed,5,Excellent,15,271788,0,Low,,,,
12848,12848,101985,699,33066,Personal,Unemployed,19,Excellent,49,292682,2,Low,,,,
12849,12849,102705,699,42005,Home,Self-employed,7,Good,50,159741,1,Low,,,,
12850,12850,68716,685,27450,Personal,Unemployed,16,Good,35,159741,2,Low,,,,
12851,12851,69933,734,10913,Business,Unemployed,13,Excellent,31,80892,1,Low,,,,
12852,12852,40069,699,20239,Auto,Self-employed,1,Good,57,159741,0,Low,,,,
12853,12853,101298,705,48645,Business,Employed,6,Good,42,160944,0,Medium,,,,
12854,12854,37603,772,19478,Auto,Employed,8,Poor,19,236320,1,Low,,,,
12855,12855,26714,659,27450,Home,Employed,19,Fair,25,218074,4,Medium,,,,
12856,12856,30219,793,19412,Auto,Self-employed,11,Poor,30,145221,4,Medium,,,,
12857,12857,102694,741,13421,Business,Unemployed,11,Good,11,172032,3,Low,,,,
12858,12858,21460,753,29571,Auto,Unemployed,11,Good,26,253123,1,Low,,,,
12859,12859,87203,684,27450,Personal,Self-employed,18,Poor,50,30367,2,Low,,,,
12860,12860,73095,743,29140,Home,Self-employed,6,Good,10,133587,2,Low,,,,
12861,12861,107941,795,38870,Home,Unemployed,8,Fair,14,217186,4,High,,,,
12862,12862,101785,675,37836,Auto,Employed,13,Good,10,49592,2,Low,,,,
12863,12863,42991,699,11480,Personal,Unemployed,3,Poor,45,195907,2,Medium,,,,
12864,12864,34878,699,28202,Home,Unemployed,4,Fair,25,35590,1,Low,,,,
12865,12865,69831,631,38757,Personal,Self-employed,5,Excellent,41,159741,4,Medium,,,,
12866,12866,96700,739,40264,Home,Self-employed,3,Poor,57,234833,3,Low,,,,
12867,12867,52191,641,27450,Personal,Unemployed,17,Fair,22,135638,1,Low,,,,
12868,12868,110047,790,20418,Business,Employed,9,Good,45,159741,1,Low,,,,
12869,12869,25837,621,27450,Home,Employed,10,Fair,29,164441,0,Low,,,,
12870,12870,69933,777,28365,Personal,Employed,11,Fair,33,207625,4,Medium,,,,
12871,12871,99900,699,26399,Auto,Employed,13,Excellent,32,113684,3,Low,,,,
12872,12872,69933,694,38231,Home,Unemployed,15,Poor,41,185205,1,Medium,,,,
12873,12873,69616,743,5258,Auto,Employed,14,Fair,59,140259,2,Low,,,,
12874,12874,57874,699,41261,Home,Unemployed,0,Good,36,159741,2,High,,,,
12875,12875,100781,788,27450,Business,Employed,4,Good,42,198474,3,Low,,,,
12876,12876,21658,684,22576,Home,Unemployed,6,Poor,58,131258,3,Low,,,,
12877,12877,69933,665,46602,Personal,Unemployed,16,Poor,30,284443,4,Low,,,,
12878,12878,79430,788,45703,Home,Self-employed,10,Excellent,18,187198,3,Low,,,,
12879,12879,64390,723,36594,Auto,Self-employed,13,Good,44,159741,0,Medium,,,,
12880,12880,69703,796,27450,Home,Employed,17,Excellent,28,159741,0,Low,,,,
12881,12881,62113,605,27450,Personal,Employed,1,Fair,33,119879,1,Low,,,,
12882,12882,114240,742,14747,Business,Unemployed,9,Good,50,233742,1,Low,,,,
12883,12883,54422,699,27450,Auto,Unemployed,19,Good,34,172497,1,High,,,,
12884,12884,36746,690,48927,Home,Unemployed,10,Fair,46,276946,2,Low,,,,
12885,12885,81388,622,42876,Business,Self-employed,14,Fair,13,111799,3,Medium,,,,
12886,12886,69933,612,49506,Home,Self-employed,7,Poor,26,279242,2,Low,,,,
12887,12887,69933,699,27450,Business,Employed,3,Fair,17,172868,1,Low,,,,
12888,12888,23722,735,27450,Home,Employed,7,Excellent,24,159741,1,Medium,,,,
12889,12889,87741,614,27450,Business,Self-employed,12,Good,35,192452,3,High,,,,
12890,12890,54890,740,5827,Home,Unemployed,4,Fair,43,252914,2,Low,,,,
12891,12891,69933,618,9701,Home,Self-employed,8,Good,59,189153,2,Low,,,,
12892,12892,62800,699,17700,Business,Employed,9,Poor,54,21636,2,Low,,,,
12893,12893,101344,743,43385,Auto,Unemployed,11,Good,39,112445,2,Medium,,,,
12894,12894,101761,710,33878,Personal,Unemployed,18,Poor,23,159741,1,High,,,,
12895,12895,69933,754,27450,Business,Employed,8,Fair,23,26605,1,Low,,,,
12896,12896,69933,703,26813,Personal,Employed,13,Good,13,276062,3,Medium,,,,
12897,12897,86141,755,25914,Personal,Self-employed,6,Fair,11,24358,1,Low,,,,
12898,12898,119363,737,27450,Personal,Employed,14,Fair,49,86464,2,High,,,,
12899,12899,41788,723,47440,Auto,Employed,14,Poor,17,50781,1,Medium,,,,
12900,12900,94329,710,30492,Business,Self-employed,12,Poor,46,159741,3,Low,,,,
12901,12901,114835,607,49051,Business,Self-employed,18,Poor,25,65904,0,Low,,,,
12902,12902,41148,699,26392,Personal,Employed,5,Poor,38,99387,2,Low,,,,
12903,12903,111865,699,20008,Business,Self-employed,1,Fair,32,159741,3,Low,,,,
12904,12904,78535,671,30089,Business,Employed,10,Poor,41,250340,4,Low,,,,
12905,12905,54946,713,49100,Business,Employed,0,Excellent,41,159741,0,High,,,,
12906,12906,55989,605,27450,Home,Unemployed,11,Excellent,46,162321,2,Low,,,,
12907,12907,95614,721,48435,Business,Unemployed,0,Good,44,163223,1,Medium,,,,
12908,12908,69933,650,27450,Auto,Unemployed,3,Poor,38,209096,4,High,,,,
12909,12909,102747,666,24982,Business,Employed,4,Excellent,40,273017,2,Low,,,,
12910,12910,116550,637,26266,Personal,Self-employed,15,Good,41,53669,3,Medium,,,,
12911,12911,93667,734,46700,Auto,Unemployed,13,Good,37,50100,3,Low,,,,
12912,12912,76354,727,27450,Personal,Employed,0,Fair,16,136850,2,Low,,,,
12913,12913,69933,663,14939,Business,Self-employed,0,Good,48,100820,1,Medium,,,,
12914,12914,48231,626,27450,Home,Self-employed,8,Good,18,43152,4,Low,,,,
12915,12915,114094,705,27450,Auto,Unemployed,7,Fair,20,291575,2,Low,,,,
12916,12916,23934,610,23083,Business,Employed,7,Fair,30,228926,4,Low,,,,
12917,12917,43849,606,42329,Home,Employed,11,Fair,24,80095,2,Medium,,,,
12918,12918,82744,699,13060,Home,Self-employed,17,Good,24,293919,1,Low,,,,
12919,12919,45710,723,5030,Auto,Employed,7,Fair,56,159741,1,Low,,,,
12920,12920,69933,633,15139,Business,Employed,5,Excellent,50,280677,1,Medium,,,,
12921,12921,45650,635,40588,Business,Employed,13,Fair,22,102365,3,Medium,,,,
12922,12922,103324,651,36782,Business,Self-employed,6,Poor,58,100659,3,Medium,,,,
12923,12923,89549,777,39465,Auto,Self-employed,1,Fair,14,248344,3,Low,,,,
12924,12924,84808,645,27450,Business,Unemployed,18,Excellent,22,52873,2,Low,,,,
12925,12925,52161,609,44806,Business,Employed,17,Fair,38,175584,1,Low,,,,
12926,12926,80910,663,36202,Auto,Employed,6,Good,59,270446,1,High,,,,
12927,12927,72633,699,30168,Personal,Unemployed,13,Excellent,34,78722,3,High,,,,
12928,12928,36148,632,48241,Personal,Employed,0,Good,55,210792,0,Low,,,,
12929,12929,40760,654,45642,Personal,Unemployed,15,Good,31,25833,3,High,,,,
12930,12930,106891,699,25505,Personal,Employed,12,Good,34,253826,2,Medium,,,,
12931,12931,76963,750,24605,Auto,Employed,11,Poor,36,153802,0,Medium,,,,
12932,12932,52580,694,12498,Business,Self-employed,2,Poor,35,49218,2,Low,,,,
12933,12933,28430,694,27450,Home,Self-employed,19,Excellent,43,91469,1,Low,,,,
12934,12934,76195,604,41228,Business,Employed,8,Good,53,238096,1,High,,,,
12935,12935,94174,699,29367,Auto,Self-employed,11,Poor,11,189352,2,Medium,,,,
12936,12936,112607,699,33709,Auto,Employed,5,Good,41,159741,2,Low,,,,
12937,12937,76738,690,27450,Business,Unemployed,18,Fair,53,82041,1,Low,,,,
12938,12938,57632,699,46324,Personal,Self-employed,0,Excellent,59,251247,2,Low,,,,
12939,12939,44453,699,46113,Auto,Unemployed,8,Excellent,13,159741,1,Low,,,,
12940,12940,69933,637,43848,Personal,Employed,1,Excellent,13,236984,4,Medium,,,,
12941,12941,70099,747,32497,Home,Employed,19,Excellent,56,297603,0,Medium,,,,
12942,12942,41832,782,41087,Personal,Self-employed,15,Good,18,159741,2,Low,,,,
12943,12943,97991,754,29829,Home,Unemployed,18,Fair,23,159741,0,Low,,,,
12944,12944,32427,722,18046,Personal,Unemployed,2,Excellent,58,76643,1,Medium,,,,
12945,12945,32121,677,11902,Home,Unemployed,6,Poor,38,191393,2,Low,,,,
12946,12946,56688,603,27450,Personal,Employed,9,Excellent,31,159741,1,Low,,,,
12947,12947,69933,619,27450,Business,Unemployed,4,Good,38,71734,1,Medium,,,,
12948,12948,82188,699,39526,Home,Self-employed,9,Fair,34,237901,3,Low,,,,
12949,12949,98764,674,17929,Auto,Self-employed,0,Poor,13,298502,4,Medium,,,,
12950,12950,26450,736,27450,Home,Self-employed,9,Good,24,258184,4,Low,,,,
12951,12951,69933,683,22144,Auto,Unemployed,6,Poor,59,210807,0,Low,,,,
12952,12952,49218,699,35915,Home,Unemployed,4,Fair,20,172038,3,High,,,,
12953,12953,69933,747,27450,Personal,Unemployed,13,Poor,36,159741,0,Low,,,,
12954,12954,107457,775,49758,Business,Employed,17,Fair,55,211726,4,Low,,,,
12955,12955,30108,774,5514,Home,Self-employed,13,Fair,25,135934,1,Low,,,,
12956,12956,38409,744,27450,Business,Employed,0,Fair,60,147305,1,Low,,,,
12957,12957,59612,610,27575,Home,Employed,8,Excellent,49,180041,4,Low,,,,
12958,12958,69933,692,43789,Home,Employed,16,Good,24,159741,3,Low,,,,
12959,12959,117792,699,5553,Auto,Unemployed,16,Fair,47,29932,0,Low,,,,
12960,12960,69933,765,45440,Business,Employed,11,Good,37,159741,1,Low,,,,
12961,12961,69465,699,29574,Personal,Self-employed,16,Poor,50,196808,4,Medium,,,,
12962,12962,87787,713,23484,Personal,Self-employed,4,Fair,53,123583,1,Low,,,,
12963,12963,97222,691,7418,Business,Employed,2,Fair,46,53441,1,Medium,,,,
12964,12964,91602,659,11897,Auto,Self-employed,16,Poor,10,99772,2,Low,,,,
12965,12965,69933,786,31826,Personal,Self-employed,4,Good,40,71319,1,Low,,,,
12966,12966,63200,757,41636,Auto,Self-employed,2,Poor,40,85954,3,Low,,,,
12967,12967,69933,700,33419,Business,Self-employed,18,Poor,55,132416,0,Low,,,,
12968,12968,43946,662,6044,Auto,Unemployed,18,Excellent,26,159741,2,Low,,,,
12969,12969,95604,766,46237,Personal,Self-employed,7,Fair,23,199716,3,Medium,,,,
12970,12970,54961,624,13330,Business,Self-employed,7,Fair,45,132168,3,Low,,,,
12971,12971,21265,642,10921,Business,Employed,7,Good,54,146766,1,High,,,,
12972,12972,45236,699,7124,Business,Unemployed,3,Excellent,33,211859,3,Low,,,,
12973,12973,95379,779,10321,Auto,Employed,9,Poor,11,251490,3,Low,,,,
12974,12974,81585,679,46528,Personal,Unemployed,0,Excellent,28,95567,4,Low,,,,
12975,12975,25778,773,30409,Personal,Self-employed,6,Poor,42,194156,1,High,,,,
12976,12976,65630,690,27450,Business,Self-employed,9,Good,29,159741,2,Medium,,,,
12977,12977,106826,668,24754,Auto,Self-employed,17,Good,54,287209,1,Low,,,,
12978,12978,69933,733,42928,Home,Self-employed,3,Excellent,31,88122,3,Low,,,,
12979,12979,69933,610,49449,Personal,Employed,18,Good,15,118343,4,High,,,,
