PersonID,Age,Gender,Education_Level,Marital_Status,Number_of_Dependents,City,State,Country,Marital_Status_Change
12942,27,Female,High School,Widowed,1,West Angel,AL,Korea,1
12943,63,Non-binary,Bachelor's,Married,2,Jennifermouth,DC,Kiribati,0
12944,42,Non-binary,PhD,Married,4,Jonesshire,VT,Guadeloupe,0
12945,67,Female,Bachelor's,Widowed,3,East Melissa,VI,Aruba,0
12946,57,Female,Master's,Married,1,Clinefort,MA,Australia,1
12947,20,Non-binary,Bachelor's,Widowed,1,New Renee,NM,Gabon,1
12948,59,Female,Master's,Divorced,0,Richardstad,VI,Cambodia,1
12949,54,Female,High School,Widowed,0,Nicholeborough,WV,Fiji,2
12950,54,Non-binary,High School,Divorced,3,Melissamouth,IA,Oman,0
12951,53,Female,PhD,Married,1,Phelpshaven,TN,Zimbabwe,1
12952,62,Female,PhD,Single,0,West Mary,DC,Comoros,1
12953,50,Male,Bachelor's,Single,2,Stephensmouth,WV,Pakistan,1
12954,65,Male,PhD,Single,1,Port Paulabury,AL,Algeria,0
12955,33,Female,Master's,Widowed,1,Lake Ann,TN,Romania,2
12956,21,Male,Master's,Divorced,2,South Angela,WV,Honduras,2
12957,60,Male,High School,Divorced,1,Bethton,UT,British Virgin Islands,1
12958,47,Non-binary,Master's,Single,2,Desireehaven,OH,Panama,1
12959,55,Male,Master's,Divorced,0,Ryanbury,IL,Ethiopia,1
12960,50,Non-binary,Master's,Divorced,3,Lake Misty,ND,Iran,2
12961,21,Female,Master's,Married,4,Cainport,IN,Turkey,2
12962,23,Non-binary,PhD,Widowed,3,Lynchland,PR,Burundi,2
12963,30,Non-binary,Bachelor's,Widowed,3,Shelleyton,CT,Singapore,0
12964,40,Non-binary,Master's,Widowed,4,Ravenshire,IA,Barbados,0
12965,49,Male,Master's,Married,2,Jimmyfort,IL,Belize,2
12966,65,Male,High School,Widowed,1,New Deannachester,DE,Australia,0
12967,46,Non-binary,High School,Single,1,Port Rebecca,SD,French Guiana,0
12968,69,Male,PhD,Married,0,Lake Maryland,OH,Kiribati,1
12969,43,Female,High School,Divorced,4,Brentshire,DE,Kuwait,1
12970,56,Male,Bachelor's,Single,3,Bradfordville,MO,Suriname,0
12971,27,Non-binary,High School,Single,0,New Robertborough,OH,Turks and Caicos Islands,0
12972,41,Non-binary,Master's,Married,0,Patricialand,AZ,United States Minor Outlying Islands,0
12973,18,Male,Master's,Widowed,2,Port Karaberg,IL,Puerto Rico,2
12974,36,Male,PhD,Widowed,2,Port Scottmouth,MT,India,1
12975,56,Non-binary,Master's,Widowed,0,West Timothybury,VI,Malaysia,1
12976,57,Non-binary,Master's,Divorced,2,South Kristaside,OR,Nauru,2
12977,32,Female,Bachelor's,Divorced,1,North Lesliehaven,FL,Kyrgyz Republic,2
12978,18,Female,PhD,Widowed,1,Baileyborough,MP,Togo,2
12979,21,Male,PhD,Single,2,North Ruth,FL,Antigua and Barbuda,0
12980,35,Female,Bachelor's,Widowed,4,Marychester,MA,Cameroon,1
12981,50,Non-binary,Bachelor's,Married,1,Andersonside,KY,Lebanon,0
12982,62,Male,PhD,Married,2,Kevinchester,MT,Qatar,1
12983,53,Female,Master's,Divorced,2,West Kimberly,NH,Yemen,2
12984,47,Non-binary,PhD,Widowed,3,Port Josephton,NH,Dominican Republic,1
12985,19,Non-binary,Master's,Widowed,4,Williamsview,IA,Saint Lucia,1
12986,50,Male,Master's,Married,3,East Anthonyville,NY,Israel,2
12987,47,Non-binary,Bachelor's,Married,1,Loweryfort,SD,Lesotho,0
12988,35,Female,Bachelor's,Married,1,East Michaelshire,WV,Christmas Island,1
12989,32,Male,PhD,Divorced,0,South Melanieburgh,AL,Malaysia,0
12990,36,Female,Master's,Married,0,New Jennifer,AK,Cameroon,1
12991,52,Male,High School,Widowed,2,North Lisa,OR,Poland,1
12992,36,Male,Master's,Married,2,South Emmabury,AS,Burundi,0
12993,33,Non-binary,High School,Single,3,East Jasminside,NV,Mexico,1
12994,45,Male,High School,Single,3,Williamsmouth,ID,Latvia,2
12995,28,Non-binary,Bachelor's,Married,0,Michaelmouth,MP,Faroe Islands,2
12996,63,Female,Master's,Married,0,Stephenmouth,OR,Italy,0
12997,55,Male,Master's,Married,2,Heatherview,CA,Estonia,0
12998,63,Non-binary,Master's,Widowed,2,West Sabrina,NC,Serbia,0
12999,39,Female,High School,Widowed,1,New Amandaview,FL,British Indian Ocean Territory (Chagos Archipelago),1
13000,58,Male,High School,Married,2,Port Jacqueline,MH,Iraq,2
13001,30,Male,High School,Married,3,Danielview,VT,Belarus,1
13002,32,Non-binary,Bachelor's,Widowed,0,Jesseberg,OR,British Indian Ocean Territory (Chagos Archipelago),1
13003,35,Male,Master's,Single,0,South Christophermouth,NJ,Mayotte,2
13004,22,Male,PhD,Single,3,New Samuelmouth,TX,Belgium,2
13005,30,Non-binary,PhD,Married,1,Lake Robert,GU,Poland,1
13006,58,Non-binary,Master's,Single,4,West Lynn,MT,Mexico,2
13007,63,Non-binary,Master's,Widowed,4,Timothystad,NJ,Israel,1
13008,57,Male,Bachelor's,Divorced,2,North Justinland,TX,Puerto Rico,0
13009,59,Non-binary,High School,Widowed,4,Greenside,WA,Central African Republic,1
13010,50,Non-binary,Bachelor's,Divorced,2,Houstonfort,OH,Bangladesh,0
13011,65,Female,Bachelor's,Single,0,Turnerside,FM,Angola,1
13012,56,Non-binary,PhD,Widowed,2,Lake Leahland,AS,Georgia,0
13013,51,Non-binary,PhD,Single,4,New Andrewview,ID,Martinique,1
13014,22,Non-binary,High School,Widowed,4,Janetville,GA,Turkmenistan,1
13015,20,Non-binary,High School,Married,2,South Maureenburgh,VI,Saint Helena,1
13016,38,Male,PhD,Divorced,2,South Stephen,VA,Jordan,2
13017,25,Non-binary,Master's,Divorced,0,North Lindsey,HI,Antigua and Barbuda,0
13018,32,Non-binary,High School,Single,2,Pierceland,AZ,Mauritius,1
13019,37,Female,High School,Widowed,2,Port Peterville,ME,Holy See (Vatican City State),2
13020,45,Female,PhD,Single,1,Melissafort,MH,Bhutan,1
13021,66,Non-binary,Bachelor's,Widowed,2,Elizabethfort,DE,Uganda,2
13022,46,Non-binary,PhD,Married,2,South Marilynmouth,MS,Fiji,0
13023,42,Male,High School,Married,1,Millermouth,AS,Niue,0
13024,65,Non-binary,PhD,Divorced,1,Nicholasberg,IN,Morocco,0
13025,19,Male,Bachelor's,Married,3,West Jennifer,SD,Bahamas,2
13026,51,Female,Master's,Widowed,2,New Shirleyburgh,VI,Lebanon,2
13027,23,Non-binary,Bachelor's,Married,1,Brownmouth,NY,Lesotho,0
13028,61,Non-binary,Bachelor's,Widowed,4,Evanston,UT,Morocco,1
13029,40,Non-binary,Master's,Married,0,Port Julie,ME,Burundi,1
13030,24,Non-binary,Bachelor's,Widowed,3,Haydenmouth,SD,Palestinian Territory,1
13031,47,Non-binary,Bachelor's,Widowed,0,Nicolebury,NH,Jordan,1
13032,24,Non-binary,Bachelor's,Married,0,Markland,VT,Saint Kitts and Nevis,0
13033,54,Female,High School,Divorced,3,North Gary,AR,Sudan,0
13034,59,Male,High School,Single,2,Jeanburgh,ME,Luxembourg,0
13035,43,Male,High School,Single,4,Lake Sharonmouth,KS,Hungary,1
13036,34,Non-binary,Bachelor's,Widowed,2,Mossside,DE,Guinea,0
13037,30,Male,PhD,Divorced,3,Taylortown,NY,Papua New Guinea,2
13038,45,Non-binary,Master's,Single,0,South Renee,NY,British Virgin Islands,0
13039,68,Male,Master's,Widowed,1,North Melissa,WV,Antarctica (the territory South of 60 deg S),2
13040,19,Female,Bachelor's,Married,0,Lake Carol,FM,Gambia,0
13041,42,Female,PhD,Widowed,4,Donnabury,AZ,Bhutan,0
13042,37,Non-binary,PhD,Divorced,0,East Adamborough,PA,Honduras,1
13043,49,Female,High School,Widowed,2,New Amanda,TN,Guyana,2
13044,69,Non-binary,High School,Divorced,0,Daleland,VT,Zimbabwe,2
13045,41,Non-binary,Master's,Single,3,Ryanstad,KY,Austria,2
13046,49,Non-binary,Master's,Divorced,3,South Zachary,OR,Cook Islands,0
13047,21,Male,PhD,Divorced,0,Ericland,NJ,Russian Federation,2
13048,50,Male,PhD,Divorced,3,Ruizmouth,VT,China,0
13049,27,Female,High School,Single,0,South Robertmouth,HI,United Arab Emirates,2
13050,37,Non-binary,PhD,Divorced,4,Haleystad,NH,Pakistan,0
13051,62,Female,PhD,Widowed,2,West Kathrynville,ID,Norway,2
13052,28,Female,Master's,Widowed,2,East Larry,PA,French Southern Territories,2
13053,59,Non-binary,High School,Single,2,Jameshaven,AL,Uruguay,0
13054,50,Female,Bachelor's,Single,0,West Leemouth,AZ,Kenya,0
13055,64,Male,High School,Married,1,Lake Catherineville,LA,United States of America,0
13056,27,Female,Bachelor's,Divorced,0,New Kennethbury,WI,Congo,2
13057,33,Non-binary,PhD,Divorced,1,New Heather,ID,Turks and Caicos Islands,1
13058,51,Non-binary,Bachelor's,Divorced,1,New Bobbyville,OK,Greenland,1
13059,34,Female,PhD,Widowed,2,Colemouth,HI,San Marino,1
13060,57,Non-binary,Bachelor's,Divorced,3,West Katieton,DC,Namibia,0
13061,54,Non-binary,Master's,Married,2,Kellymouth,HI,El Salvador,2
13062,33,Male,High School,Married,2,West Travis,LA,Liberia,0
13063,42,Male,PhD,Single,4,Rojaschester,HI,Saint Barthelemy,2
13064,53,Non-binary,Bachelor's,Single,4,Fergusonton,AS,Germany,1
13065,66,Male,PhD,Divorced,2,Longshire,IL,Syrian Arab Republic,0
13066,32,Non-binary,Bachelor's,Widowed,4,Garyland,OR,Switzerland,1
13067,20,Male,PhD,Widowed,3,Johnshire,FM,Lithuania,2
13068,62,Male,Bachelor's,Widowed,1,Martinezmouth,VI,Canada,0
13069,43,Male,PhD,Single,3,East Dustinside,RI,Ireland,0
13070,24,Male,PhD,Married,0,New Adam,ME,Guernsey,0
13071,55,Male,High School,Widowed,1,West Tanyaport,ID,Syrian Arab Republic,2
13072,52,Female,High School,Single,0,Lake Blake,TN,Cambodia,0
13073,48,Female,PhD,Widowed,0,North Joelside,KS,Greece,2
13074,21,Male,High School,Widowed,3,Jonesland,FL,Pitcairn Islands,0
13075,65,Female,Master's,Widowed,4,North Jeffreyfurt,MT,Chile,0
13076,61,Male,High School,Divorced,1,West Heidi,FM,Puerto Rico,2
13077,30,Female,Bachelor's,Widowed,2,Sandersstad,GU,Mongolia,0
13078,39,Female,Bachelor's,Widowed,1,Kevintown,VI,Burkina Faso,2
13079,39,Male,Bachelor's,Married,2,Tracychester,AR,Switzerland,1
13080,38,Non-binary,Master's,Single,2,Port Monica,MS,Dominican Republic,1
13081,29,Male,High School,Widowed,0,South Joseph,TX,South Africa,0
13082,55,Non-binary,Master's,Single,2,Laurenport,WY,Mexico,2
13083,55,Female,PhD,Widowed,2,Charlotteland,SC,British Indian Ocean Territory (Chagos Archipelago),2
13084,32,Non-binary,Bachelor's,Single,2,Josephmouth,OK,Iraq,2
13085,52,Male,Bachelor's,Divorced,2,Gregoryport,MA,Saint Kitts and Nevis,1
13086,31,Male,PhD,Divorced,4,South Carrie,FL,Comoros,2
13087,66,Female,PhD,Single,0,Port Kathleen,WI,Venezuela,2
13088,26,Male,PhD,Married,4,Port Alejandra,HI,Aruba,2
13089,55,Female,Master's,Married,3,Blairborough,MA,Suriname,1
13090,64,Non-binary,PhD,Divorced,0,North Scott,MP,Ecuador,2
13091,67,Female,Bachelor's,Widowed,2,South Austin,NJ,Guadeloupe,1
13092,50,Non-binary,PhD,Married,3,Byrdport,NJ,Russian Federation,1
13093,66,Female,Master's,Divorced,2,Lake Davidfort,GA,Bouvet Island (Bouvetoya),2
13094,63,Male,High School,Single,3,Perkinsland,VA,Chile,0
13095,47,Non-binary,Master's,Divorced,2,Andersonview,MN,Chad,2
13096,32,Female,High School,Married,0,Lake Debra,SD,Marshall Islands,1
13097,20,Female,Bachelor's,Divorced,2,Lake Samuel,WV,Fiji,0
13098,30,Non-binary,Master's,Divorced,4,East Matthewfort,NH,Honduras,1
13099,59,Non-binary,High School,Married,0,South Brandonberg,TX,Lao People's Democratic Republic,1
13100,50,Female,High School,Single,2,Lawrenceburgh,VT,Angola,1
13101,33,Male,Master's,Single,2,New Elizabethhaven,AS,Dominica,0
13102,20,Non-binary,Bachelor's,Widowed,4,Hickmanchester,SD,Swaziland,0
13103,54,Non-binary,Bachelor's,Widowed,2,Myersborough,OH,Syrian Arab Republic,0
13104,35,Non-binary,PhD,Single,1,Lake Michaelstad,AR,Aruba,0
13105,64,Non-binary,PhD,Married,2,Port Staceytown,AS,Guinea,0
13106,36,Non-binary,PhD,Divorced,2,North Autumnville,WV,Martinique,0
13107,27,Female,Bachelor's,Married,2,Port Charlesmouth,OR,Belarus,1
13108,31,Non-binary,Master's,Married,4,Richhaven,MH,Guinea,2
13109,44,Male,Master's,Widowed,3,New Kimberly,CO,Serbia,2
13110,21,Female,High School,Married,2,Joneschester,GA,Costa Rica,2
13111,29,Non-binary,PhD,Single,0,North James,AS,Norfolk Island,1
13112,60,Female,PhD,Single,0,North Wendybury,AL,Norfolk Island,1
13113,53,Non-binary,Bachelor's,Single,0,Lake Michaelbury,MP,South Africa,0
13114,60,Female,Master's,Widowed,4,Williamsview,VI,Denmark,2
13115,69,Male,PhD,Single,1,Murphyside,ND,Jordan,1
13116,29,Female,Master's,Divorced,1,Erikbury,PR,Czech Republic,1
13117,59,Non-binary,PhD,Single,3,West Melissamouth,CO,Jersey,1
13118,37,Male,Bachelor's,Divorced,4,Williamfurt,NV,Saint Martin,0
13119,25,Female,Bachelor's,Single,2,Port Howardland,HI,Czech Republic,2
13120,66,Female,PhD,Divorced,0,South Jennifer,WY,Tokelau,2
13121,35,Male,Master's,Single,2,East Desiree,WA,Lesotho,0
13122,36,Non-binary,Bachelor's,Widowed,3,South Kennethtown,AK,Argentina,2
13123,24,Non-binary,High School,Widowed,1,Port Randy,OR,Samoa,0
13124,19,Male,Bachelor's,Widowed,0,North Stanleyshire,WI,Morocco,1
13125,18,Female,PhD,Widowed,3,Leehaven,MH,Azerbaijan,0
13126,28,Non-binary,High School,Married,2,Cindyburgh,HI,Honduras,1
13127,49,Non-binary,PhD,Divorced,2,Port Susanview,FL,Bermuda,1
13128,39,Male,PhD,Widowed,3,Reneeburgh,PW,Denmark,0
13129,31,Non-binary,Bachelor's,Single,2,Port Tammy,WY,Tunisia,0
13130,57,Non-binary,PhD,Single,1,Bakerside,ME,Liechtenstein,0
13131,36,Male,PhD,Widowed,0,Patriciamouth,IN,Nicaragua,1
13132,22,Female,PhD,Divorced,0,Vasqueztown,WI,Senegal,1
13133,56,Female,PhD,Married,1,Lake Michael,NM,Cape Verde,1
13134,31,Male,PhD,Widowed,2,Torresstad,MA,Samoa,2
13135,46,Female,Master's,Single,2,East Melindamouth,KY,British Virgin Islands,0
13136,44,Female,High School,Single,4,West Cynthiaburgh,AS,Argentina,2
13137,52,Male,Master's,Divorced,4,Lake Elizabeth,NC,Finland,2
13138,46,Female,Master's,Married,2,West Stephanie,OH,Equatorial Guinea,2
13139,52,Non-binary,PhD,Single,4,Jackview,NE,Heard Island and McDonald Islands,0
13140,64,Non-binary,Bachelor's,Married,3,Chentown,LA,Tunisia,1
13141,46,Female,Bachelor's,Divorced,2,Chapmanside,VT,Haiti,2
13142,34,Male,High School,Widowed,1,Gabrielleshire,MT,Cameroon,1
13143,38,Non-binary,PhD,Divorced,2,New Robertmouth,PA,Cook Islands,1
13144,23,Female,Bachelor's,Single,3,South Jason,DE,Cocos (Keeling) Islands,0
13145,56,Male,Master's,Divorced,3,Myershaven,NJ,San Marino,0
13146,43,Male,High School,Single,3,South Thomas,MA,Trinidad and Tobago,1
13147,56,Non-binary,Bachelor's,Widowed,4,Lake Yvonne,LA,Andorra,1
13148,63,Female,Master's,Divorced,3,Annetteville,FL,Algeria,2
13149,32,Female,High School,Divorced,3,Port Renee,CA,Burundi,2
13150,58,Male,PhD,Married,2,Lake Tyler,AK,Poland,0
13151,60,Non-binary,High School,Widowed,2,East Alexander,TN,Falkland Islands (Malvinas),1
13152,47,Non-binary,Bachelor's,Married,2,South John,TX,Lebanon,0
13153,26,Male,High School,Married,0,North Anna,ID,British Indian Ocean Territory (Chagos Archipelago),0
13154,56,Male,High School,Widowed,1,Williamstown,NY,Belize,1
13155,65,Female,Bachelor's,Widowed,1,Jacksonton,CO,Malaysia,1
13156,47,Male,PhD,Divorced,3,Daviesview,AZ,Somalia,1
13157,23,Female,PhD,Divorced,2,South Melissa,RI,Guinea-Bissau,1
13158,27,Female,PhD,Married,2,New Andrew,HI,Sierra Leone,0
13159,48,Male,High School,Widowed,2,Briggsmouth,SC,Korea,0
13160,51,Non-binary,Bachelor's,Divorced,2,South Brian,TN,Cayman Islands,1
13161,43,Non-binary,Master's,Single,2,Pattersonstad,AL,Senegal,0
13162,47,Non-binary,High School,Married,2,Stevensville,PR,Kuwait,1
13163,32,Non-binary,High School,Divorced,3,Whiteborough,TX,Tuvalu,2
13164,55,Male,Bachelor's,Divorced,2,Johnsonshire,OR,Ghana,1
13165,39,Non-binary,Master's,Divorced,2,Johnside,NH,Maldives,2
13166,47,Male,Bachelor's,Widowed,2,Port Melissa,PA,Turks and Caicos Islands,1
13167,43,Female,PhD,Widowed,1,New Christopher,MT,Tokelau,2
13168,63,Male,High School,Single,2,Port Ashley,NJ,Malaysia,0
13169,67,Female,High School,Single,2,Lopezville,WI,Liechtenstein,2
13170,48,Female,PhD,Divorced,1,Jocelynchester,MS,Indonesia,2
13171,60,Female,Master's,Divorced,1,Lake Stephaniemouth,NH,Northern Mariana Islands,1
13172,25,Male,PhD,Married,4,Woodsborough,MN,Tuvalu,0
13173,22,Non-binary,Master's,Married,3,Durhamland,AK,Eritrea,1
13174,20,Non-binary,High School,Widowed,1,Aliciahaven,MT,United Arab Emirates,1
13175,64,Male,Master's,Divorced,4,Kellyview,WV,Azerbaijan,0
13176,41,Non-binary,High School,Single,0,Brooksmouth,LA,Norfolk Island,2
13177,61,Non-binary,Master's,Widowed,2,Glennfort,ME,Saint Martin,2
13178,49,Male,Master's,Single,3,New Molly,TX,Benin,0
13179,31,Non-binary,Bachelor's,Married,3,Lauraside,SD,France,1
13180,33,Female,Bachelor's,Divorced,2,Maysberg,NY,Peru,1
13181,69,Male,Master's,Married,2,New Nicholas,MS,Gambia,1
13182,31,Female,PhD,Widowed,0,East Daniel,AZ,Iraq,0
13183,68,Male,Master's,Married,0,Matthewchester,FL,Azerbaijan,1
13184,47,Non-binary,PhD,Divorced,1,Allenfort,FM,Ethiopia,2
13185,45,Female,PhD,Widowed,4,East Nathan,MS,Somalia,0
13186,45,Male,Master's,Single,0,Adrianstad,OH,Ireland,2
13187,22,Female,Master's,Widowed,2,West Scottmouth,MN,Pitcairn Islands,1
13188,18,Female,High School,Widowed,2,Yateston,MA,Vietnam,2
13189,26,Female,Master's,Single,0,Juliaberg,NC,Romania,1
13190,62,Non-binary,Bachelor's,Single,2,Port Cristianmouth,NY,Falkland Islands (Malvinas),1
13191,23,Non-binary,Bachelor's,Single,1,Griffinborough,IN,Oman,1
13192,68,Male,Master's,Divorced,0,Port Timothy,GU,North Macedonia,2
13193,40,Non-binary,PhD,Divorced,3,Mullenview,NH,Greece,0
13194,30,Male,Bachelor's,Married,2,West Raymondchester,OR,Ecuador,1
13195,25,Female,Bachelor's,Married,1,New Brenda,MO,Mozambique,1
13196,40,Non-binary,PhD,Divorced,0,New Toni,AZ,Guadeloupe,1
13197,25,Female,PhD,Divorced,1,Hollyport,RI,Turkmenistan,2
13198,40,Male,PhD,Widowed,2,Port Kenneth,WV,Lao People's Democratic Republic,0
13199,56,Female,PhD,Married,0,Lake Maria,MA,Saint Kitts and Nevis,1
13200,33,Male,Bachelor's,Widowed,2,Danielstad,CT,Israel,1
13201,40,Male,Master's,Widowed,2,Lake Denise,WV,Dominican Republic,0
13202,21,Non-binary,Master's,Divorced,1,Lake William,IL,Slovakia (Slovak Republic),0
13203,54,Male,PhD,Married,2,Josephton,MT,Congo,2
13204,48,Non-binary,Bachelor's,Widowed,3,Jonathanview,DE,Afghanistan,2
13205,50,Female,High School,Single,3,South Michaelberg,WI,Romania,2
13206,46,Female,High School,Divorced,1,New Andrewland,AR,Pakistan,1
13207,31,Female,PhD,Single,0,Kevintown,VI,Cocos (Keeling) Islands,2
13208,61,Male,High School,Married,4,Davidfort,ID,Netherlands,0
13209,39,Female,Bachelor's,Married,4,South David,NH,Guernsey,0
13210,50,Male,Master's,Divorced,2,Elizabethshire,AR,Iran,0
13211,30,Female,Master's,Divorced,3,Port Brettside,SD,Panama,0
13212,51,Male,High School,Married,0,Devinberg,CT,Uzbekistan,1
13213,32,Male,High School,Widowed,2,Port Kristin,AZ,Greenland,1
13214,41,Female,Master's,Single,1,New Tyler,IL,Comoros,2
13215,48,Male,Master's,Divorced,1,Port Kevin,MD,Venezuela,2
13216,65,Female,High School,Widowed,3,Brownmouth,MN,Jordan,1
13217,25,Female,Bachelor's,Divorced,2,West Erica,AK,Haiti,1
13218,32,Non-binary,High School,Single,3,Codyshire,SD,Guernsey,1
13219,57,Female,Bachelor's,Married,2,Michaelland,MI,Bahrain,1
13220,65,Female,High School,Widowed,3,Reedland,WI,India,2
13221,51,Male,PhD,Single,2,Dwayneland,VA,Sao Tome and Principe,0
13222,59,Male,PhD,Widowed,2,South Deborahfurt,GA,China,2
13223,52,Female,High School,Single,4,South Bradley,ND,Romania,1
13224,44,Non-binary,Bachelor's,Single,2,North Thomas,MP,Montenegro,0
13225,27,Non-binary,Bachelor's,Single,1,East Margaretside,WA,Gambia,2
13226,29,Non-binary,Bachelor's,Married,1,Weekschester,DC,Uruguay,1
13227,40,Male,High School,Widowed,2,Amberstad,FM,Italy,2
13228,19,Non-binary,Bachelor's,Widowed,2,North Robertburgh,NY,Namibia,1
13229,27,Non-binary,Bachelor's,Widowed,1,Michaeltown,VI,Sao Tome and Principe,2
13230,34,Male,PhD,Single,0,Perezhaven,AK,Ethiopia,2
13231,58,Non-binary,Bachelor's,Single,1,Ericbury,IL,Saint Pierre and Miquelon,1
13232,39,Female,PhD,Widowed,2,North Daniel,RI,Moldova,2
13233,66,Male,PhD,Divorced,2,Littlemouth,OR,Russian Federation,1
13234,51,Female,High School,Divorced,4,Lake Brandi,SD,Myanmar,2
13235,26,Male,Master's,Divorced,1,South Theresa,CA,Saint Kitts and Nevis,0
13236,60,Female,PhD,Widowed,2,Ashleyfurt,SD,India,2
13237,19,Non-binary,PhD,Divorced,1,New Alex,RI,Congo,0
13238,56,Non-binary,Bachelor's,Divorced,2,North Christina,NM,Antigua and Barbuda,1
13239,59,Non-binary,Bachelor's,Divorced,3,Obrienstad,NV,Grenada,1
13240,25,Male,PhD,Divorced,1,Port Kevin,TX,Luxembourg,0
13241,28,Male,PhD,Widowed,2,Hillhaven,AZ,Turkmenistan,0
13242,46,Female,PhD,Divorced,4,Obrienmouth,VT,Myanmar,1
13243,18,Non-binary,PhD,Married,4,Murphychester,MA,Canada,0
13244,28,Male,High School,Married,4,Kimberlymouth,LA,Belize,1
13245,44,Female,PhD,Widowed,0,Stevenmouth,MI,Bahamas,0
13246,24,Non-binary,PhD,Married,0,North Cassidy,WY,Mongolia,1
13247,31,Non-binary,Master's,Divorced,1,Kristieside,TX,Chad,2
13248,29,Male,Master's,Single,1,Barnesstad,AK,Norfolk Island,1
13249,44,Non-binary,Bachelor's,Divorced,0,East Kellyburgh,PR,Brazil,1
13250,24,Non-binary,High School,Single,1,East Kelli,ID,Mexico,1
13251,52,Non-binary,PhD,Married,1,Butlerfort,FL,Faroe Islands,1
13252,54,Male,Bachelor's,Married,1,Barryborough,ME,Japan,2
13253,21,Non-binary,Bachelor's,Single,2,Jeanville,DC,Cameroon,1
13254,34,Non-binary,Master's,Single,2,Port Mistymouth,IA,Saudi Arabia,2
13255,61,Non-binary,High School,Widowed,2,Steveton,NJ,Japan,0
13256,64,Female,PhD,Divorced,3,Castillohaven,MH,Timor-Leste,0
